,clog,sp1,sp2,sv,dp1,dp1a,dp1_10,dp1_10a,dp1_50,dp1_50a,dp2,dp2a,dp2_10,dp2_10a,dp2_50,dp2_50a,dp1p2
36539,0,6389,9170,0,0,0,0,0,0,0,-2,2,0,0,-1,1,2781
36540,0,6390,9171,0,1,1,1,1,0,0,1,1,0,0,0,0,2781
36541,0,6390,9169,0,0,0,2,2,1,1,-2,2,-3,3,-2,2,2779
36542,0,6390,9169,0,0,0,1,1,0,0,0,0,-2,2,-3,3,2779
36543,0,6388,9170,0,-2,2,-1,1,-2,2,1,1,-2,2,-2,2,2782
36544,0,6389,9171,0,1,1,1,1,-1,1,1,1,1,1,0,0,2782
36545,0,6387,9169,0,-2,2,-1,1,-2,2,-2,2,-1,1,-2,2,2782
36546,0,6388,9169,0,1,1,-1,1,-2,2,0,0,-2,2,-3,3,2781
36547,0,6388,9169,0,0,0,-1,1,-1,1,0,0,-3,3,-1,1,2781
36548,0,6388,9169,0,0,0,-1,1,-2,2,0,0,-1,1,-1,1,2781
36549,0,6389,9172,0,1,1,-1,1,-1,1,3,3,1,1,2,2,2783
36550,0,6390,9171,0,1,1,0,0,0,0,-1,1,2,2,0,0,2781
36551,0,6389,9170,0,-1,1,-1,1,1,1,-1,1,1,1,-2,2,2781
36552,0,6389,9171,0,0,0,1,1,0,0,1,1,1,1,-1,1,2782
36553,0,6388,9169,0,-1,1,-1,1,-2,2,-2,2,-2,2,-2,2,2781
36554,0,6388,9169,0,0,0,1,1,-1,1,0,0,0,0,-2,2,2781
36555,0,6389,9170,0,1,1,1,1,0,0,1,1,1,1,-1,1,2781
36556,0,6389,9171,0,0,0,1,1,-2,2,1,1,2,2,0,0,2782
36557,0,6390,9170,0,1,1,2,2,0,0,-1,1,1,1,-1,1,2780
36558,0,6389,9170,0,-1,1,0,0,0,0,0,0,-2,2,1,1,2781
36559,0,6388,9171,0,-1,1,-2,2,-3,3,1,1,0,0,1,1,2783
36560,0,6388,9171,0,0,0,-1,1,-2,2,0,0,1,1,0,0,2783
36561,0,6390,9172,0,2,2,1,1,0,0,1,1,1,1,1,1,2782
36562,0,6388,9170,0,-2,2,0,0,-2,2,-2,2,1,1,-1,1,2782
36563,0,6390,9169,0,2,2,2,2,0,0,-1,1,0,0,-3,3,2779
36564,0,6389,9170,0,-1,1,0,0,0,0,1,1,0,0,-1,1,2781
36565,0,6389,9171,0,0,0,0,0,-1,1,1,1,0,0,1,1,2782
36566,0,6389,9171,0,0,0,-1,1,0,0,0,0,1,1,0,0,2782
36567,0,6388,9170,0,-1,1,-1,1,-1,1,-1,1,0,0,-1,1,2782
36568,0,6388,9170,0,0,0,0,0,-2,2,0,0,-1,1,0,0,2782
36569,0,6388,9170,0,0,0,0,0,-1,1,0,0,-1,1,-1,1,2782
36570,0,6390,9170,0,2,2,0,0,2,2,0,0,-2,2,1,1,2780
36571,0,6389,9169,0,-1,1,1,1,1,1,-1,1,-1,1,-1,1,2780
36572,0,6389,9169,0,0,0,-1,1,0,0,0,0,0,0,-1,1,2780
36573,0,6387,9169,0,-2,2,-2,2,-2,2,0,0,-1,1,-1,1,2782
36574,0,6389,9170,0,2,2,0,0,-1,1,1,1,-1,1,0,0,2781
36575,0,6390,9170,0,1,1,1,1,1,1,0,0,-1,1,0,0,2780
36576,0,6389,9169,0,-1,1,1,1,-1,1,-1,1,-1,1,-1,1,2780
36577,0,6388,9170,0,-1,1,0,0,-2,2,1,1,0,0,-1,1,2782
36578,0,6388,9170,0,0,0,0,0,-1,1,0,0,0,0,0,0,2782
36579,0,6389,9171,0,1,1,-1,1,0,0,1,1,1,1,1,1,2782
36580,0,6389,9171,0,0,0,0,0,0,0,0,0,2,2,0,0,2782
36581,0,6390,9169,0,1,1,1,1,2,2,-2,2,0,0,-3,3,2779
36582,0,6389,9170,0,-1,1,2,2,0,0,1,1,1,1,-1,1,2781
36583,0,6389,9168,0,0,0,0,0,0,0,-2,2,-2,2,-4,4,2779
36584,0,6389,9168,0,0,0,-1,1,1,1,0,0,-2,2,-2,2,2779
36585,0,6389,9169,0,0,0,0,0,1,1,1,1,0,0,-1,1,2780
36586,0,6389,9170,0,0,0,1,1,0,0,1,1,0,0,-1,1,2781
36587,0,6390,9170,0,1,1,2,2,1,1,0,0,0,0,-2,2,2780
36588,0,6388,9171,0,-2,2,-1,1,-1,1,1,1,0,0,1,1,2783
36589,0,6388,9169,0,0,0,-1,1,-2,2,-2,2,-2,2,-2,2,2781
36590,0,6388,9169,0,0,0,-2,2,-2,2,0,0,0,0,0,0,2781
36591,0,6389,9171,0,1,1,0,0,-1,1,2,2,1,1,2,2,2782
36592,0,6389,9171,0,0,0,0,0,1,1,0,0,3,3,1,1,2782
36593,0,6388,9170,0,-1,1,-1,1,-1,1,-1,1,2,2,-1,1,2782
36594,0,6389,9170,0,1,1,0,0,2,2,0,0,1,1,1,1,2781
36595,0,6389,9170,0,0,0,0,0,1,1,0,0,0,0,1,1,2781
36596,0,6389,9170,0,0,0,-1,1,1,1,0,0,0,0,1,1,2781
36597,0,6388,9170,0,-1,1,0,0,0,0,0,0,-1,1,1,1,2782
36598,0,6388,9170,0,0,0,0,0,-1,1,0,0,1,1,-2,2,2782
36599,0,6389,9168,0,1,1,1,1,-1,1,-2,2,-1,1,-3,3,2779
36600,0,6389,9170,0,0,0,0,0,0,0,2,2,-1,1,0,0,2781
36601,0,6389,9169,0,0,0,0,0,0,0,-1,1,-2,2,-2,2,2780
36602,0,6389,9169,0,0,0,1,1,1,1,0,0,-1,1,0,0,2780
36603,0,6391,9169,0,2,2,2,2,3,3,0,0,-1,1,0,0,2778
36604,0,6389,9170,0,-2,2,0,0,0,0,1,1,0,0,0,0,2781
36605,0,6389,9168,0,0,0,0,0,0,0,-2,2,-2,2,-3,3,2779
36606,0,6389,9169,0,0,0,1,1,-1,1,1,1,-1,1,-1,1,2780
36607,0,6389,9170,0,0,0,1,1,0,0,1,1,0,0,0,0,2781
36608,0,6389,9170,0,0,0,0,0,1,1,0,0,2,2,-1,1,2781
36609,0,6388,9169,0,-1,1,-1,1,0,0,-1,1,-1,1,-2,2,2781
36610,0,6389,9170,0,1,1,0,0,-1,1,1,1,1,1,-2,2,2781
36611,0,6389,9169,0,0,0,0,0,1,1,-1,1,0,0,-1,1,2780
36612,0,6387,9170,0,-2,2,-4,4,-3,3,1,1,1,1,1,1,2783
36613,0,6388,9169,0,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,2781
36614,0,6388,9169,0,0,0,-1,1,-1,1,0,0,1,1,-2,2,2781
36615,0,6389,9169,0,1,1,0,0,0,0,0,0,0,0,-2,2,2780
36616,0,6390,9169,0,1,1,1,1,2,2,0,0,-1,1,-1,1,2779
36617,0,6388,9170,0,-2,2,-1,1,0,0,1,1,0,0,0,0,2782
36618,0,6389,9168,0,1,1,1,1,1,1,-2,2,-1,1,-2,2,2779
36619,0,6388,9170,0,-1,1,-1,1,-2,2,2,2,0,0,0,0,2782
36620,0,6388,9170,0,0,0,-1,1,-1,1,0,0,1,1,1,1,2782
36621,0,6388,9168,0,0,0,1,1,-1,1,-2,2,-2,2,-1,1,2780
36622,0,6388,9170,0,0,0,0,0,1,1,2,2,1,1,1,1,2782
36623,0,6389,9169,0,1,1,1,1,0,0,-1,1,0,0,-1,1,2780
36624,0,6389,9170,0,0,0,0,0,-1,1,1,1,1,1,0,0,2781
36625,0,6389,9170,0,0,0,-1,1,0,0,0,0,1,1,1,1,2781
36626,0,6389,9170,0,0,0,1,1,1,1,0,0,0,0,0,0,2781
36627,0,6388,9171,0,-1,1,-1,1,0,0,1,1,3,3,1,1,2783
36628,0,6389,9168,0,1,1,1,1,0,0,-3,3,-2,2,-3,3,2779
36629,0,6388,9168,0,-1,1,0,0,-1,1,0,0,-2,2,-3,3,2780
36630,0,6387,9170,0,-1,1,-1,1,-3,3,2,2,2,2,1,1,2783
36631,0,6387,9170,0,0,0,-1,1,-2,2,0,0,0,0,0,0,2783
36632,0,6387,9170,0,0,0,-2,2,-2,2,0,0,1,1,2,2,2783
36633,0,6388,9168,0,1,1,-1,1,-1,1,-2,2,-2,2,0,0,2780
36634,0,6388,9169,0,0,0,-1,1,-1,1,1,1,-1,1,0,0,2781
36635,0,6389,9169,0,1,1,0,0,0,0,0,0,-1,1,-1,1,2780
36636,0,6388,9168,0,-1,1,0,0,-2,2,-1,1,-3,3,-2,2,2780
36637,0,6389,9169,0,1,1,0,0,1,1,1,1,1,1,-2,2,2780
36638,0,6389,9169,0,0,0,1,1,1,1,0,0,1,1,0,0,2780
36639,0,6387,9168,0,-2,2,0,0,-1,1,-1,1,-2,2,-1,1,2781
36640,0,6389,9168,0,2,2,2,2,0,0,0,0,-2,2,-3,3,2779
36641,0,6388,9169,0,-1,1,1,1,-1,1,1,1,-1,1,-2,2,2781
36642,0,6388,9169,0,0,0,0,0,0,0,0,0,1,1,-1,1,2781
36643,0,6389,9170,0,1,1,1,1,0,0,1,1,1,1,0,0,2781
36644,0,6389,9170,0,0,0,0,0,0,0,0,0,1,1,0,0,2781
36645,0,6388,9169,0,-1,1,0,0,-1,1,-1,1,1,1,-1,1,2781
36646,0,6388,9169,0,0,0,-1,1,0,0,0,0,0,0,-1,1,2781
36647,0,6389,9169,0,1,1,0,0,1,1,0,0,0,0,-1,1,2780
36648,0,6387,9168,0,-2,2,0,0,-2,2,-1,1,0,0,0,0,2781
36649,0,6388,9168,0,1,1,-1,1,-1,1,0,0,0,0,-2,2,2780
36650,0,6388,9168,0,0,0,0,0,-1,1,0,0,-1,1,-1,1,2780
36651,0,6389,9168,0,1,1,1,1,0,0,0,0,-1,1,-1,1,2779
36652,0,6387,9169,0,-2,2,-2,2,-4,4,1,1,-1,1,0,0,2782
36653,0,6388,9170,0,1,1,-1,1,-1,1,1,1,0,0,0,0,2782
36654,0,6387,9167,0,-1,1,-1,1,-2,2,-3,3,-2,2,-1,1,2780
36655,0,6388,9169,0,1,1,0,0,-1,1,2,2,0,0,0,0,2781
36656,0,6388,9169,0,0,0,-1,1,-1,1,0,0,0,0,-1,1,2781
36657,0,6387,9168,0,-1,1,0,0,-2,2,-1,1,0,0,-2,2,2781
36658,0,6388,9170,0,1,1,0,0,0,0,2,2,2,2,1,1,2782
36659,0,6389,9168,0,1,1,1,1,0,0,-2,2,0,0,-2,2,2779
36660,0,6389,9170,0,0,0,0,0,0,0,2,2,2,2,1,1,2781
36661,0,6388,9168,0,-1,1,1,1,1,1,-2,2,-1,1,-2,2,2780
36662,0,6388,9168,0,0,0,0,0,0,0,0,0,-2,2,-1,1,2780
36663,0,6390,9169,0,2,2,3,3,2,2,1,1,2,2,0,0,2779
36664,0,6387,9169,0,-3,3,-1,1,-2,2,0,0,0,0,0,0,2782
36665,0,6387,9169,0,0,0,-1,1,-3,3,0,0,0,0,0,0,2782
36666,0,6389,9170,0,2,2,2,2,1,1,1,1,2,2,0,0,2781
36667,0,6387,9169,0,-2,2,-1,1,-2,2,-1,1,-1,1,1,1,2782
36668,0,6387,9169,0,0,0,-2,2,-1,1,0,0,1,1,-1,1,2782
36669,0,6388,9168,0,1,1,-1,1,0,0,-1,1,-2,2,-2,2,2780
36670,0,6388,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,2780
36671,0,6387,9169,0,-1,1,-1,1,-1,1,1,1,1,1,-1,1,2782
36672,0,6385,9168,0,-2,2,-5,5,-4,4,-1,1,-1,1,-1,1,2783
36673,0,6388,9168,0,3,3,1,1,-1,1,0,0,-1,1,-2,2,2780
36674,0,6388,9168,0,0,0,1,1,-1,1,0,0,-1,1,-2,2,2780
36675,0,6388,9170,0,0,0,-1,1,-1,1,2,2,0,0,0,0,2782
36676,0,6388,9168,0,0,0,1,1,0,0,-2,2,-1,1,-3,3,2780
36677,0,6388,9168,0,0,0,1,1,-1,1,0,0,-1,1,0,0,2780
36678,0,6388,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,2780
36679,0,6386,9168,0,-2,2,-2,2,-1,1,0,0,0,0,-2,2,2782
36680,0,6386,9168,0,0,0,-1,1,-1,1,0,0,-1,1,-2,2,2782
36681,0,6387,9169,0,1,1,2,2,0,0,1,1,1,1,-1,1,2782
36682,0,6389,9169,0,2,2,1,1,1,1,0,0,1,1,1,1,2780
36683,0,6388,9167,0,-1,1,0,0,0,0,-2,2,-1,1,-2,2,2779
36684,0,6388,9169,0,0,0,0,0,-1,1,2,2,-1,1,0,0,2781
36685,0,6387,9169,0,-1,1,-1,1,-1,1,0,0,1,1,1,1,2782
36686,0,6387,9169,0,0,0,-1,1,-2,2,0,0,1,1,0,0,2782
36687,0,6389,9170,0,2,2,1,1,0,0,1,1,2,2,1,1,2781
36688,0,6389,9168,0,0,0,3,3,2,2,-2,2,0,0,0,0,2779
36689,0,6388,9168,0,-1,1,2,2,-1,1,0,0,0,0,0,0,2780
36690,0,6388,9168,0,0,0,1,1,0,0,0,0,-1,1,-1,1,2780
36691,0,6389,9170,0,1,1,0,0,1,1,2,2,1,1,1,1,2781
36692,0,6389,9170,0,0,0,1,1,0,0,0,0,3,3,0,0,2781
36693,0,6388,9167,0,-1,1,0,0,-1,1,-3,3,-2,2,-3,3,2779
36694,0,6388,9168,0,0,0,1,1,0,0,1,1,-1,1,-1,1,2780
36695,0,6389,9169,0,1,1,2,2,1,1,1,1,0,0,0,0,2780
36696,0,6386,9169,0,-3,3,-3,3,-3,3,0,0,-1,1,0,0,2783
36697,0,6388,9168,0,2,2,-1,1,1,1,-1,1,0,0,0,0,2780
36698,0,6388,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,2780
36699,0,6388,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,2780
36700,0,6387,9168,0,-1,1,-2,2,-2,2,0,0,-2,2,0,0,2781
36701,0,6388,9168,0,1,1,-1,1,1,1,0,0,-2,2,-1,1,2780
36702,0,6389,9169,0,1,1,1,1,1,1,1,1,2,2,-1,1,2780
36703,0,6388,9168,0,-1,1,0,0,1,1,-1,1,0,0,1,1,2780
36704,0,6388,9168,0,0,0,-1,1,0,0,0,0,-1,1,-1,1,2780
36705,0,6389,9169,0,1,1,3,3,1,1,1,1,0,0,0,0,2780
36706,0,6386,9167,0,-3,3,-2,2,-1,1,-2,2,-1,1,-1,1,2781
36707,0,6388,9168,0,2,2,0,0,0,0,1,1,0,0,-2,2,2780
36708,0,6388,9167,0,0,0,0,0,-1,1,-1,1,-1,1,-1,1,2779
36709,0,6387,9166,0,-1,1,0,0,-2,2,-1,1,-2,2,-4,4,2779
36710,0,6387,9166,0,0,0,-1,1,-1,1,0,0,-2,2,-2,2,2779
36711,0,6388,9170,0,1,1,-1,1,0,0,4,4,1,1,2,2,2782
36712,0,6388,9168,0,0,0,0,0,-2,2,-2,2,0,0,-1,1,2780
36713,0,6388,9168,0,0,0,0,0,1,1,0,0,0,0,-1,1,2780
36714,0,6387,9169,0,-1,1,-2,2,0,0,1,1,0,0,0,0,2782
36715,0,6388,9169,0,1,1,2,2,-1,1,0,0,2,2,-1,1,2781
36716,0,6388,9169,0,0,0,0,0,1,1,0,0,1,1,0,0,2781
36717,0,6387,9168,0,-1,1,-1,1,0,0,-1,1,1,1,-1,1,2781
36718,0,6386,9167,0,-1,1,-1,1,-2,2,-1,1,1,1,-1,1,2781
36719,0,6387,9168,0,1,1,0,0,-1,1,1,1,2,2,0,0,2781
36720,0,6388,9166,0,1,1,0,0,1,1,-2,2,-4,4,-3,3,2778
36721,0,6389,9169,0,1,1,1,1,4,4,3,3,1,1,1,1,2780
36722,0,6389,9169,0,0,0,1,1,1,1,0,0,1,1,1,1,2780
36723,0,6388,9168,0,-1,1,1,1,0,0,-1,1,-1,1,0,0,2780
36724,0,6389,9168,0,1,1,1,1,1,1,0,0,-1,1,-2,2,2779
36725,0,6389,9167,0,0,0,1,1,1,1,-1,1,-2,2,-1,1,2778
36726,0,6390,9167,0,1,1,3,3,2,2,0,0,-1,1,-1,1,2777
36727,0,6387,9169,0,-3,3,1,1,-1,1,2,2,2,2,1,1,2782
36728,0,6387,9169,0,0,0,0,0,1,1,0,0,1,1,1,1,2782
36729,0,6386,9169,0,-1,1,-2,2,0,0,0,0,3,3,1,1,2783
36730,0,6388,9168,0,2,2,-1,1,1,1,-1,1,-1,1,-1,1,2780
36731,0,6389,9167,0,1,1,0,0,0,0,-1,1,-2,2,-2,2,2778
36732,0,6388,9169,0,-1,1,0,0,0,0,2,2,1,1,2,2,2781
36733,0,6388,9168,0,0,0,-1,1,0,0,-1,1,0,0,-1,1,2780
36734,0,6388,9168,0,0,0,-1,1,1,1,0,0,1,1,-1,1,2780
36735,0,6387,9168,0,-1,1,-3,3,0,0,0,0,1,1,-1,1,2781
36736,0,6387,9169,0,0,0,0,0,-2,2,1,1,0,0,-1,1,2782
36737,0,6386,9168,0,-1,1,-1,1,-3,3,-1,1,-1,1,0,0,2782
36738,0,6388,9167,0,2,2,2,2,0,0,-1,1,-2,2,-1,1,2779
36739,0,6387,9169,0,-1,1,-1,1,-1,1,2,2,1,1,1,1,2782
36740,0,6387,9169,0,0,0,-2,2,-2,2,0,0,2,2,-1,1,2782
36741,0,6387,9169,0,0,0,-1,1,-2,2,0,0,0,0,-1,1,2782
36742,0,6385,9168,0,-2,2,-3,3,-3,3,-1,1,0,0,1,1,2783
36743,0,6387,9167,0,2,2,-1,1,-1,1,-1,1,-1,1,-1,1,2780
36744,0,6387,9168,0,0,0,0,0,-2,2,1,1,0,0,-1,1,2781
36745,0,6387,9167,0,0,0,0,0,1,1,-1,1,-2,2,-2,2,2780
36746,0,6387,9167,0,0,0,1,1,-1,1,0,0,-1,1,-1,1,2780
36747,0,6387,9168,0,0,0,-1,1,-1,1,1,1,1,1,0,0,2781
36748,0,6387,9167,0,0,0,0,0,-1,1,-1,1,-2,2,-1,1,2780
36749,0,6386,9169,0,-1,1,-1,1,-1,1,2,2,0,0,1,1,2783
36750,0,6387,9167,0,1,1,0,0,-1,1,-2,2,-2,2,-1,1,2780
36751,0,6387,9166,0,0,0,2,2,-2,2,-1,1,-2,2,-3,3,2779
36752,0,6387,9166,0,0,0,0,0,-1,1,0,0,-1,1,-2,2,2779
36753,0,6388,9168,0,1,1,1,1,0,0,2,2,0,0,0,0,2780
36754,0,6387,9168,0,-1,1,0,0,-2,2,0,0,1,1,-1,1,2781
36755,0,6388,9167,0,1,1,1,1,2,2,-1,1,0,0,0,0,2779
36756,0,6387,9167,0,-1,1,0,0,-1,1,0,0,-1,1,-1,1,2780
36757,0,6387,9167,0,0,0,0,0,-1,1,0,0,0,0,0,0,2780
36758,0,6387,9167,0,0,0,1,1,0,0,0,0,-2,2,1,1,2780
36759,0,6387,9168,0,0,0,0,0,0,0,1,1,1,1,2,2,2781
36760,0,6386,9167,0,-1,1,-1,1,-2,2,-1,1,1,1,-3,3,2781
36761,0,6385,9167,0,-1,1,-2,2,-3,3,0,0,1,1,-1,1,2782
36762,0,6387,9167,0,2,2,-1,1,-1,1,0,0,-1,1,-1,1,2780
36763,0,6388,9167,0,1,1,1,1,1,1,0,0,-1,1,-2,2,2779
36764,0,6388,9167,0,0,0,0,0,0,0,0,0,0,0,-2,2,2779
36765,0,6388,9166,0,0,0,1,1,0,0,-1,1,-1,1,-3,3,2778
36766,0,6388,9166,0,0,0,1,1,1,1,0,0,-1,1,-2,2,2778
36767,0,6388,9169,0,0,0,1,1,2,2,3,3,2,2,2,2,2781
36768,0,6387,9167,0,-1,1,0,0,0,0,-2,2,-1,1,-1,1,2780
36769,0,6387,9167,0,0,0,1,1,-1,1,0,0,0,0,1,1,2780
36770,0,6387,9167,0,0,0,2,2,-2,2,0,0,0,0,-2,2,2780
36771,0,6387,9168,0,0,0,0,0,-2,2,1,1,1,1,-1,1,2781
36772,0,6388,9166,0,1,1,0,0,0,0,-2,2,-1,1,-2,2,2778
36773,0,6386,9167,0,-2,2,-2,2,-3,3,1,1,0,0,-1,1,2781
36774,0,6387,9167,0,1,1,-1,1,-2,2,0,0,1,1,0,0,2780
36775,0,6388,9168,0,1,1,0,0,-2,2,1,1,2,2,1,1,2780
36776,0,6388,9168,0,0,0,0,0,1,1,0,0,-1,1,-1,1,2780
36777,0,6387,9168,0,-1,1,0,0,0,0,0,0,1,1,-1,1,2781
36778,0,6387,9167,0,0,0,0,0,1,1,-1,1,0,0,-2,2,2780
36779,0,6387,9166,0,0,0,0,0,-1,1,-1,1,-1,1,-2,2,2779
36780,0,6387,9166,0,0,0,0,0,-2,2,0,0,-2,2,-1,1,2779
36781,0,6388,9167,0,1,1,0,0,0,0,1,1,1,1,-2,2,2779
36782,0,6388,9167,0,0,0,2,2,0,0,0,0,0,0,-1,1,2779
36783,0,6389,9166,0,1,1,2,2,1,1,-1,1,-1,1,-2,2,2777
36784,0,6388,9168,0,-1,1,0,0,1,1,2,2,0,0,0,0,2780
36785,0,6385,9167,0,-3,3,-3,3,-2,2,-1,1,-1,1,-2,2,2782
36786,0,6387,9166,0,2,2,0,0,1,1,-1,1,-2,2,-2,2,2779
36787,0,6387,9167,0,0,0,0,0,-1,1,1,1,0,0,0,0,2780
36788,0,6387,9167,0,0,0,0,0,0,0,0,0,1,1,-2,2,2780
36789,0,6388,9167,0,1,1,1,1,1,1,0,0,1,1,-2,2,2779
36790,0,6388,9167,0,0,0,0,0,1,1,0,0,0,0,-2,2,2779
36791,0,6387,9167,0,-1,1,-1,1,2,2,0,0,0,0,-1,1,2780
36792,0,6387,9168,0,0,0,-2,2,0,0,1,1,2,2,1,1,2781
36793,0,6388,9167,0,1,1,0,0,1,1,-1,1,-1,1,-1,1,2779
36794,0,6388,9167,0,0,0,3,3,1,1,0,0,0,0,0,0,2779
36795,0,6386,9167,0,-2,2,-1,1,-1,1,0,0,1,1,0,0,2781
36796,0,6387,9168,0,1,1,0,0,0,0,1,1,1,1,0,0,2781
36797,0,6387,9167,0,0,0,0,0,0,0,-1,1,0,0,0,0,2780
36798,0,6387,9167,0,0,0,-1,1,1,1,0,0,0,0,-2,2,2780
36799,0,6387,9165,0,0,0,-1,1,0,0,-2,2,-2,2,-2,2,2778
36800,0,6387,9165,0,0,0,0,0,0,0,0,0,-2,2,-1,1,2778
36801,0,6386,9169,0,-1,1,-1,1,-1,1,4,4,1,1,3,3,2783
36802,0,6386,9169,0,0,0,-2,2,-2,2,0,0,2,2,1,1,2783
36803,0,6387,9168,0,1,1,-1,1,0,0,-1,1,1,1,0,0,2781
36804,0,6386,9168,0,-1,1,0,0,-2,2,0,0,1,1,1,1,2782
36805,0,6386,9168,0,0,0,-1,1,-1,1,0,0,0,0,1,1,2782
36806,0,6386,9168,0,0,0,-1,1,-1,1,0,0,1,1,1,1,2782
36807,0,6386,9168,0,0,0,-1,1,-1,1,0,0,1,1,1,1,2782
36808,0,6387,9167,0,1,1,0,0,0,0,-1,1,2,2,-1,1,2780
36809,0,6388,9168,0,1,1,1,1,2,2,1,1,3,3,1,1,2780
36810,0,6387,9165,0,-1,1,1,1,2,2,-3,3,-4,4,-2,2,2778
36811,0,6387,9168,0,0,0,1,1,0,0,3,3,-1,1,1,1,2781
36812,0,6387,9168,0,0,0,0,0,-1,1,0,0,0,0,1,1,2781
36813,0,6386,9167,0,-1,1,0,0,-2,2,-1,1,-1,1,0,0,2781
36814,0,6387,9169,0,1,1,1,1,-1,1,2,2,1,1,3,3,2782
36815,0,6387,9167,0,0,0,1,1,-1,1,-2,2,-1,1,1,1,2780
36816,0,6387,9167,0,0,0,1,1,-1,1,0,0,-1,1,-2,2,2780
36817,0,6387,9169,0,0,0,0,0,0,0,2,2,2,2,2,2,2782
36818,0,6387,9169,0,0,0,-1,1,0,0,0,0,1,1,2,2,2782
36819,0,6387,9167,0,0,0,0,0,0,0,-2,2,2,2,0,0,2780
36820,0,6386,9167,0,-1,1,-1,1,-1,1,0,0,-1,1,-1,1,2781
36821,0,6386,9167,0,0,0,-1,1,-2,2,0,0,-1,1,1,1,2781
36822,0,6388,9168,0,2,2,2,2,2,2,1,1,1,1,1,1,2780
36823,0,6387,9167,0,-1,1,0,0,0,0,-1,1,-2,2,0,0,2780
36824,0,6387,9167,0,0,0,0,0,-1,1,0,0,0,0,-1,1,2780
36825,0,6387,9168,0,0,0,0,0,-1,1,1,1,1,1,0,0,2781
36826,0,6386,9168,0,-1,1,-1,1,-1,1,0,0,-1,1,0,0,2782
36827,0,6386,9167,0,0,0,-1,1,-1,1,-1,1,-2,2,0,0,2781
36828,0,6386,9166,0,0,0,-1,1,-1,1,-1,1,-1,1,0,0,2780
36829,0,6386,9168,0,0,0,0,0,-1,1,2,2,1,1,2,2,2782
36830,0,6386,9168,0,0,0,0,0,-2,2,0,0,1,1,1,1,2782
36831,0,6387,9168,0,1,1,-1,1,-1,1,0,0,0,0,1,1,2781
36832,0,6385,9167,0,-2,2,-2,2,-4,4,-1,1,0,0,1,1,2782
36833,0,6388,9166,0,3,3,1,1,0,0,-1,1,-1,1,-2,2,2778
36834,0,6386,9167,0,-2,2,-1,1,1,1,1,1,-1,1,0,0,2781
36835,0,6386,9167,0,0,0,0,0,-1,1,0,0,-1,1,1,1,2781
36836,0,6386,9167,0,0,0,0,0,-1,1,0,0,0,0,0,0,2781
36837,0,6386,9169,0,0,0,0,0,-1,1,2,2,3,3,2,2,2783
36838,0,6384,9167,0,-2,2,-2,2,-4,4,-2,2,-1,1,0,0,2783
36839,0,6385,9166,0,1,1,-1,1,-3,3,-1,1,-2,2,-1,1,2781
36840,0,6387,9167,0,2,2,0,0,0,0,1,1,-1,1,0,0,2780
36841,0,6388,9168,0,1,1,3,3,1,1,1,1,1,1,0,0,2780
36842,0,6388,9168,0,0,0,0,0,0,0,0,0,2,2,1,1,2780
36843,0,6387,9167,0,-1,1,1,1,-1,1,-1,1,0,0,0,0,2780
36844,0,6386,9166,0,-1,1,0,0,0,0,-1,1,-1,1,-1,1,2780
36845,0,6388,9167,0,2,2,2,2,1,1,1,1,0,0,-1,1,2779
36846,0,6387,9168,0,-1,1,1,1,0,0,1,1,-1,1,1,1,2781
36847,0,6386,9166,0,-1,1,2,2,-1,1,-2,2,-1,1,-1,1,2780
36848,0,6386,9166,0,0,0,1,1,-1,1,0,0,0,0,1,1,2780
36849,0,6387,9167,0,1,1,0,0,0,0,1,1,0,0,2,2,2780
36850,0,6387,9167,0,0,0,-1,1,1,1,0,0,-1,1,-2,2,2780
36851,0,6387,9166,0,0,0,-1,1,1,1,-1,1,-2,2,-3,3,2779
36852,0,6387,9166,0,0,0,0,0,0,0,0,0,-1,1,-2,2,2779
36853,0,6386,9166,0,-1,1,0,0,0,0,0,0,0,0,-2,2,2780
36854,0,6386,9166,0,0,0,-2,2,0,0,0,0,-1,1,-2,2,2780
36855,0,6387,9167,0,1,1,0,0,1,1,1,1,-1,1,-1,1,2780
36856,0,6387,9167,0,0,0,1,1,1,1,0,0,1,1,-1,1,2780
36857,0,6387,9167,0,0,0,1,1,0,0,0,0,1,1,0,0,2780
36858,0,6386,9168,0,-1,1,-1,1,-2,2,1,1,1,1,0,0,2782
36859,0,6385,9166,0,-1,1,-2,2,-2,2,-2,2,-1,1,1,1,2781
36860,0,6385,9166,0,0,0,-2,2,-2,2,0,0,0,0,-2,2,2781
36861,0,6386,9167,0,1,1,-1,1,-1,1,1,1,1,1,-1,1,2781
36862,0,6387,9167,0,1,1,1,1,1,1,0,0,1,1,0,0,2780
36863,0,6387,9165,0,0,0,1,1,0,0,-2,2,-1,1,-4,4,2778
36864,0,6385,9168,0,-2,2,-2,2,-2,2,3,3,1,1,1,1,2783
36865,0,6386,9167,0,1,1,-1,1,-1,1,-1,1,0,0,0,0,2781
36866,0,6386,9167,0,0,0,-1,1,-1,1,0,0,0,0,-2,2,2781
